Date,TransactionID,ProductID,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerID,StaffID,DayOfWeek,TotalSales
2023-01-08 15:00:00,183,4,5,5.034763219,West,Credit Card,True,Sunny,28.55468762,Poor,Negative,59,In Store,183,183,Sunday,25.17381609
2023-01-08 16:00:00,184,5,4,5.662429043,East,Online,False,Cloudy,20.80364839,Excellent,Negative,32,In Store,184,184,Sunday,22.64971617
2023-01-08 17:00:00,185,6,4,10.12673607,South,Online,False,Rainy,22.10748515,Excellent,Negative,41,Online Order,185,185,Sunday,40.50694428
2023-01-08 18:00:00,186,3,4,14.49359496,West,Cash,True,Sunny,29.33824094,Average,Neutral,20,Online Order,186,186,Sunday,57.97437984
2023-01-08 19:00:00,187,2,5,6.035443113,East,Cash,False,Sunny,23.11735762,Poor,Positive,24,In Store,187,187,Sunday,30.17721557
2023-01-08 20:00:00,188,7,4,5.084987218,West,Online,True,Rainy,27.5610512,Average,Positive,16,Phone Order,188,188,Sunday,20.33994887
2023-01-08 21:00:00,189,8,2,19.05636543,East,Cash,True,Sunny,28.17322529,Average,Positive,38,In Store,189,189,Sunday,38.11273085
2023-01-08 22:00:00,190,1,5,17.32889954,North,Online,True,Sunny,27.154342182855554,Good,Negative,52,Phone Order,190,190,Sunday,86.6444977
2023-01-08 23:00:00,191,3,4,17.13774757,East,Credit Card,False,Rainy,34.22637733,Good,Neutral,42,Online Order,191,191,Sunday,68.55099027
2023-01-09 00:00:00,192,0,5,18.26636413,North,Cash,False,Sunny,32.6369616,Average,Positive,42,Online Order,192,192,Monday,91.33182066
2023-01-09 01:00:00,193,2,3,15.50051409,West,Credit Card,True,Sunny,30.83560261,Good,Neutral,59,In Store,193,193,Monday,46.50154227
2023-01-09 02:00:00,194,5,2,6.566061946,East,Credit Card,False,Rainy,21.169908,Excellent,Positive,53,Online Order,194,194,Monday,13.13212389
2023-01-09 03:00:00,195,5,4,10.98650282,West,Credit Card,False,Cloudy,27.154342182855554,Average,Neutral,16,Phone Order,195,195,Monday,43.94601128
2023-01-09 04:00:00,196,3,3,15.8472423,North,Online,False,Rainy,27.39172019,Poor,Positive,19,Phone Order,196,196,Monday,47.54172689
2023-01-09 05:00:00,197,4,3,9.205016912,East,Credit Card,True,Sunny,22.41070024,Poor,Neutral,25,In Store,197,197,Monday,27.61505074
2023-01-09 06:00:00,198,0,5,15.31109546,West,Credit Card,False,Rainy,34.67398195,Excellent,Positive,24,Phone Order,198,198,Monday,76.55547731
2023-01-09 07:00:00,199,5,3,5.367476724,North,Credit Card,True,Sunny,22.37780351,Poor,Positive,57,In Store,199,199,Monday,16.10243017
2023-01-09 08:00:00,200,8,2,9.592060113,West,Online,False,Sunny,27.31201753,Poor,Neutral,16,In Store,200,200,Monday,19.18412023
2023-01-09 09:00:00,201,5,2,13.23695504,South,Credit Card,False,Rainy,25.46181585,Average,unknown,29,Phone Order,201,201,Monday,26.47391009
2023-01-09 10:00:00,202,1,1,14.48134744,North,Credit Card,True,Sunny,29.59079632,Excellent,Negative,53,Phone Order,202,202,Monday,14.48134744
2023-01-09 11:00:00,203,7,2,13.65560997,North,Cash,False,Cloudy,21.93554613,Average,Neutral,55,Phone Order,203,203,Monday,27.31121993
2023-01-09 12:00:00,204,5,3,15.46634414,North,Online,True,Sunny,26.45474642,Excellent,Positive,51,Phone Order,204,204,Monday,46.39903242
2023-01-09 13:00:00,205,1,2,5.091331224,East,Credit Card,False,Rainy,24.12057549,Average,Positive,21,Phone Order,205,205,Monday,10.18266245
2023-01-09 14:00:00,206,3,5,6.514118,East,Cash,True,Cloudy,33.31627287,Average,Neutral,34,Phone Order,206,206,Monday,32.57059
2023-01-09 15:00:00,207,3,1,18.03416378,East,Online,False,Cloudy,20.60878568,Good,Negative,48,Phone Order,207,207,Monday,18.03416378
2023-01-09 16:00:00,208,2,3,15.22622966,South,Online,False,Sunny,33.70591241,Poor,Neutral,49,Online Order,208,208,Monday,45.67868898
2023-01-09 17:00:00,209,5,1,6.69397464,South,Online,False,Rainy,32.49491208,Excellent,Positive,48,In Store,209,209,Monday,6.69397464
2023-01-09 18:00:00,210,8,3,17.63111656,North,Online,True,Sunny,24.46356075,Poor,Positive,36,In Store,210,210,Monday,52.89334968
2023-01-09 19:00:00,211,5,5,8.633468267,South,Online,True,Sunny,27.154342182855554,Good,Negative,45,Phone Order,211,211,Monday,43.16734134
2023-01-09 20:00:00,212,8,1,12.17389826,West,Online,True,Rainy,20.46820341,Excellent,Neutral,37,In Store,212,212,Monday,12.17389826
2023-01-09 21:00:00,213,6,4,7.177947693,North,Credit Card,False,Rainy,27.154342182855554,Good,Positive,33,Phone Order,213,213,Monday,28.71179077
2023-01-09 22:00:00,214,2,3,15.65165085,North,Credit Card,True,Sunny,27.89892414,Poor,Positive,18,Online Order,214,214,Monday,46.95495254
2023-01-09 23:00:00,215,6,4,15.00281632,West,Credit Card,True,Cloudy,24.54921539,Average,Positive,38,In Store,215,215,Monday,60.01126526
2023-01-10 00:00:00,216,5,1,8.166687067,North,Credit Card,True,Sunny,25.43874819,Good,Neutral,34,In Store,216,216,Tuesday,8.166687067
2023-01-10 01:00:00,217,2,4,17.9510115,South,Cash,True,Cloudy,20.9960803,Good,Neutral,53,Online Order,217,217,Tuesday,71.80404601
2023-01-10 02:00:00,218,6,4,11.01959036,East,Credit Card,True,Sunny,34.84024271,Average,Negative,42,Online Order,218,218,Tuesday,44.07836145
2023-01-10 03:00:00,219,4,1,9.387726366,West,Online,True,Rainy,20.58937918,Poor,Positive,53,Online Order,219,219,Tuesday,9.387726366
2023-01-10 04:00:00,220,5,5,7.284943842,South,Credit Card,True,Cloudy,29.82360685,Good,Positive,31,In Store,220,220,Tuesday,36.42471921
2023-01-10 05:00:00,221,6,4,8.992520188,West,Credit Card,True,Rainy,26.64103892,Poor,Negative,33,In Store,221,221,Tuesday,35.97008075
2023-01-10 06:00:00,222,4,4,5.330403818,West,Online,True,Rainy,34.23374327,Average,Positive,49,Online Order,222,222,Tuesday,21.32161527
2023-01-10 07:00:00,223,4,5,13.74886239,North,Credit Card,True,Rainy,23.6899961,Excellent,Negative,46,Online Order,223,223,Tuesday,68.74431193
2023-01-10 08:00:00,224,3,4,17.6334612,North,Credit Card,False,Rainy,27.98130236,Good,Negative,53,Online Order,224,224,Tuesday,70.53384478
2023-01-10 09:00:00,225,5,4,13.23470674,South,Credit Card,False,Rainy,27.23534313,Poor,Positive,49,Online Order,225,225,Tuesday,52.93882697
2023-01-10 10:00:00,226,4,4,8.289109429,West,Cash,True,Sunny,30.54299666,Average,Neutral,44,Online Order,226,226,Tuesday,33.15643772
2023-01-10 11:00:00,227,3,2,5.505037673,North,Credit Card,False,Cloudy,21.02015348,Average,Neutral,31,Phone Order,227,227,Tuesday,11.01007535
2023-01-10 12:00:00,228,6,5,8.219421099,North,Online,False,Sunny,22.90683695,Good,Neutral,56,Online Order,228,228,Tuesday,41.09710549
2023-01-10 13:00:00,229,1,4,11.24182142,West,Online,True,Sunny,23.2184723,Excellent,Neutral,43,Phone Order,229,229,Tuesday,44.96728568
2023-01-10 14:00:00,230,5,5,16.39417143,South,Credit Card,True,Sunny,31.07226132,Good,Positive,20,In Store,230,230,Tuesday,81.97085715
2023-01-10 15:00:00,231,2,3,7.817642788,South,Credit Card,True,Rainy,22.83708044,Poor,Negative,31,In Store,231,231,Tuesday,23.45292836
2023-01-10 16:00:00,232,8,3,15.7968718,West,Credit Card,False,Sunny,28.60237646,Average,Negative,31,Phone Order,232,232,Tuesday,47.3906154
2023-01-10 17:00:00,233,8,4,18.00400203,South,Online,True,Cloudy,23.22865731,Excellent,Positive,28,Online Order,233,233,Tuesday,72.0160081
2023-01-10 18:00:00,234,6,5,11.80920272,North,Online,False,Sunny,32.92437425,Poor,Neutral,38,In Store,234,234,Tuesday,59.04601361
2023-01-10 19:00:00,235,6,5,17.32147987,West,Cash,True,Rainy,34.13278182,Good,Negative,51,Online Order,235,235,Tuesday,86.60739937
2023-01-10 20:00:00,236,4,5,13.31986022,North,Cash,False,Cloudy,27.154342182855554,Average,Positive,54,Online Order,236,236,Tuesday,66.5993011
2023-01-10 21:00:00,237,5,2,14.55636256,East,Cash,False,Cloudy,25.28463326,Good,Positive,53,Phone Order,237,237,Tuesday,29.11272511
2023-01-10 22:00:00,238,8,3,12.89417691,East,Online,True,Cloudy,23.51086663,Excellent,Neutral,46,In Store,238,238,Tuesday,38.68253072
2023-01-10 23:00:00,239,8,5,11.94759075,South,Cash,True,Cloudy,20.74671502,Excellent,Positive,50,In Store,239,239,Tuesday,59.73795376
2023-01-11 00:00:00,240,4,5,8.519801627,East,Credit Card,False,Sunny,24.02750114,Excellent,Negative,51,Phone Order,240,240,Wednesday,42.59900813
2023-01-11 01:00:00,241,8,2,9.547910892,North,Credit Card,False,Rainy,29.8135367,Excellent,Negative,28,Online Order,241,241,Wednesday,19.09582178
2023-01-11 02:00:00,242,2,2,9.349551784,East,Online,True,Cloudy,28.00425397,Excellent,Positive,41,Online Order,242,242,Wednesday,18.69910357
2023-01-11 03:00:00,243,5,5,13.44933396,North,Cash,True,Cloudy,34.16061917,Good,Negative,33,In Store,243,243,Wednesday,67.24666982
2023-01-11 04:00:00,244,7,1,6.799305395,South,Credit Card,False,Rainy,25.94415894,Excellent,Positive,45,Phone Order,244,244,Wednesday,6.799305395
2023-01-11 05:00:00,245,8,5,18.75187536,South,Online,True,Sunny,30.40795013,Excellent,Negative,23,Phone Order,245,245,Wednesday,93.7593768
2023-01-11 06:00:00,246,6,5,15.80982718,North,Cash,False,Cloudy,27.33984121,Average,Neutral,52,Online Order,246,246,Wednesday,79.0491359
2023-01-11 07:00:00,247,2,2,11.02168446,East,Credit Card,True,Sunny,27.68864324,Excellent,Negative,31,Online Order,247,247,Wednesday,22.04336893
2023-01-11 08:00:00,248,8,2,7.379362168,South,Cash,True,Sunny,24.01661472,Average,unknown,33,Phone Order,248,248,Wednesday,14.75872434
2023-01-11 09:00:00,249,2,5,18.22988255,West,Online,True,Sunny,27.154342182855554,Average,Neutral,58,In Store,249,249,Wednesday,91.14941273
2023-01-11 10:00:00,250,3,5,17.35667135,South,Cash,False,Sunny,27.154342182855554,Average,Positive,18,Online Order,250,250,Wednesday,86.78335676
2023-01-11 11:00:00,251,7,5,15.82582329,East,Online,True,Cloudy,30.59963783,Good,Neutral,25,Phone Order,251,251,Wednesday,79.12911645
2023-01-11 12:00:00,252,0,2,9.073205711,West,Cash,False,Cloudy,34.10959999,Good,Negative,36,Phone Order,252,252,Wednesday,18.14641142
2023-01-11 13:00:00,253,6,5,11.03669956,East,Credit Card,True,Sunny,24.93981916,Poor,Negative,18,Phone Order,253,253,Wednesday,55.18349781
2023-01-11 14:00:00,254,6,5,6.541223787,North,Online,False,Sunny,20.63300703,Poor,Neutral,31,In Store,254,254,Wednesday,32.70611893
2023-01-11 15:00:00,255,5,4,7.835592871,West,Online,False,Rainy,27.44442688,Average,Positive,22,Online Order,255,255,Wednesday,31.34237148
2023-01-11 16:00:00,256,2,1,16.74524956,East,Online,True,Rainy,28.16691998,Good,Neutral,48,Online Order,256,256,Wednesday,16.74524956
2023-01-11 17:00:00,257,4,3,15.72558078,West,Cash,False,Rainy,22.52660827,Excellent,Negative,25,Online Order,257,257,Wednesday,47.17674235
2023-01-11 18:00:00,258,6,1,13.90228644,East,Cash,False,Cloudy,31.40696909,Poor,Negative,45,In Store,258,258,Wednesday,13.90228644
2023-01-11 19:00:00,259,2,4,18.43590089,West,Credit Card,False,Rainy,34.77393663,Good,Neutral,25,Online Order,259,259,Wednesday,73.74360356
2023-01-11 20:00:00,260,2,3,13.74899777,East,Online,False,Cloudy,34.18662076,Excellent,Neutral,52,Online Order,260,260,Wednesday,41.2469933
2023-01-11 21:00:00,261,1,5,12.00452,North,Online,True,Cloudy,22.95659058,Excellent,Neutral,35,Online Order,261,261,Wednesday,60.0226
2023-01-11 22:00:00,262,1,4,10.10556119,West,Cash,True,Cloudy,33.1304486,Good,Negative,44,Online Order,262,262,Wednesday,40.42224478
2023-01-11 23:00:00,263,0,5,19.10672759,West,Cash,True,Cloudy,30.56740455,Poor,Negative,24,In Store,263,263,Wednesday,95.53363793
2023-01-12 00:00:00,264,3,2,6.240731923,West,Credit Card,False,Rainy,26.80769846,Good,Negative,40,Phone Order,264,264,Thursday,12.48146385
2023-01-12 01:00:00,265,0,4,18.96331058,West,Credit Card,False,Sunny,27.154342182855554,Poor,Positive,41,Phone Order,265,265,Thursday,75.85324232
2023-01-12 02:00:00,266,8,2,17.4007199,North,Cash,True,Sunny,32.74400262,Average,Negative,22,Online Order,266,266,Thursday,34.8014398
2023-01-12 03:00:00,267,4,4,6.948948868,West,Online,True,Sunny,27.20202409,Good,unknown,53,Online Order,267,267,Thursday,27.79579547
2023-01-12 04:00:00,268,8,4,13.47476537,South,Credit Card,False,Rainy,25.59811054,Good,Positive,22,Online Order,268,268,Thursday,53.89906146
2023-01-12 05:00:00,269,8,2,17.99821973,North,Cash,True,Sunny,27.3987124,Poor,Positive,22,In Store,269,269,Thursday,35.99643945
2023-01-12 06:00:00,270,5,3,13.57713745,South,Cash,True,Rainy,28.68694706,Poor,Positive,48,Online Order,270,270,Thursday,40.73141236
2023-01-12 07:00:00,271,8,1,18.60799732,West,Online,False,Rainy,22.83616481,Good,Positive,30,In Store,271,271,Thursday,18.60799732
2023-01-12 08:00:00,272,0,5,19.14475725,East,Cash,True,Rainy,33.51361595,Excellent,Positive,55,Online Order,272,272,Thursday,95.72378626
2023-01-12 09:00:00,273,6,4,11.33576783,South,Cash,False,Sunny,30.11280423,Excellent,Positive,27,Online Order,273,273,Thursday,45.34307133
2023-01-12 10:00:00,274,6,5,10.65970492,West,Credit Card,True,Sunny,29.49903376,Excellent,Neutral,37,Phone Order,274,274,Thursday,53.29852461
2023-01-12 11:00:00,275,1,2,19.04481731,South,Cash,False,Sunny,21.49244339,Average,Neutral,26,Online Order,275,275,Thursday,38.08963462
2023-01-12 12:00:00,276,4,5,15.12710092,West,Cash,False,Cloudy,29.06260907,Average,Neutral,41,In Store,276,276,Thursday,75.63550459
2023-01-12 13:00:00,277,4,2,6.74034022,West,Credit Card,False,Rainy,21.81440993,Poor,Neutral,36,Phone Order,277,277,Thursday,13.48068044
2023-01-12 14:00:00,278,5,5,5.634376238,West,Online,False,Cloudy,21.18046513,Average,Negative,46,In Store,278,278,Thursday,28.17188119
2023-01-12 15:00:00,279,0,1,13.46943576,East,Online,False,Rainy,27.90966343,Excellent,Positive,41,Phone Order,279,279,Thursday,13.46943576
2023-01-12 16:00:00,280,1,1,18.95256448,South,Credit Card,True,Sunny,26.04178301,Good,Negative,16,In Store,280,280,Thursday,18.95256448
2023-01-12 17:00:00,281,4,1,17.66373054,North,Credit Card,True,Rainy,27.154342182855554,Average,Positive,59,Phone Order,281,281,Thursday,17.66373054
2023-01-12 18:00:00,282,6,1,15.1377162,North,Online,True,Rainy,21.33833252,Average,Positive,47,In Store,282,282,Thursday,15.1377162
2023-01-12 19:00:00,283,8,1,7.086737733,North,Online,False,Cloudy,26.46474594,Excellent,Negative,40,In Store,283,283,Thursday,7.086737733
2023-01-12 20:00:00,284,8,1,8.813470756,North,Online,True,Rainy,27.154342182855554,Average,Neutral,42,Online Order,284,284,Thursday,8.813470756
2023-01-12 21:00:00,285,1,2,18.1326684,West,Online,False,Sunny,34.80650129,Poor,Negative,33,Phone Order,285,285,Thursday,36.2653368
2023-01-12 22:00:00,286,0,4,7.74210855,South,Online,False,Rainy,28.41725319,Good,Negative,57,Phone Order,286,286,Thursday,30.9684342
2023-01-12 23:00:00,287,0,5,9.176591124,South,Credit Card,True,Rainy,30.31155291,Excellent,Positive,19,Online Order,287,287,Thursday,45.88295562
2023-01-13 00:00:00,288,3,1,6.944009768,East,Cash,False,Rainy,24.88127421,Poor,Positive,47,In Store,288,288,Friday,6.944009768
2023-01-13 01:00:00,289,7,2,15.14162347,South,Online,True,Cloudy,21.42108372,Excellent,Positive,34,In Store,289,289,Friday,30.28324694
2023-01-13 02:00:00,290,4,2,19.15973458,South,Online,False,Rainy,34.63806294,Poor,Neutral,44,Phone Order,290,290,Friday,38.31946916
2023-01-13 03:00:00,291,0,2,9.034520474,South,Cash,False,Rainy,24.29388553,Good,Negative,59,In Store,291,291,Friday,18.06904095
2023-01-13 04:00:00,292,6,4,12.13109912,East,Cash,True,Cloudy,26.35712278,Good,Negative,22,Phone Order,292,292,Friday,48.52439647
2023-01-13 05:00:00,293,1,5,14.5150961,North,Cash,False,Cloudy,29.74795883,Poor,Neutral,52,Phone Order,293,293,Friday,72.57548048
2023-01-13 06:00:00,294,3,4,19.99199372,South,Cash,True,Cloudy,20.37045947,Poor,Negative,31,In Store,294,294,Friday,79.96797489
2023-01-13 07:00:00,295,2,3,6.572120975,East,Cash,False,Cloudy,27.154342182855554,Poor,Negative,58,In Store,295,295,Friday,19.71636292
2023-01-13 08:00:00,296,5,2,12.47856199,East,Cash,True,Sunny,27.154342182855554,Poor,Positive,15,In Store,296,296,Friday,24.95712399
2023-01-13 09:00:00,297,2,3,10.7768018,West,Credit Card,False,Sunny,24.17325781,Poor,Neutral,17,Online Order,297,297,Friday,32.3304054
2023-01-13 10:00:00,298,8,1,17.98730248,East,Cash,True,Rainy,20.92411978,Poor,Positive,40,Phone Order,298,298,Friday,17.98730248
2023-01-13 11:00:00,299,5,1,12.13951597,North,Cash,True,Sunny,22.43747623,Good,Neutral,45,In Store,299,299,Friday,12.13951597
2023-01-13 12:00:00,300,4,4,6.664662869,South,Credit Card,False,Rainy,33.42550788,Poor,Positive,22,Online Order,300,300,Friday,26.65865148
2023-01-13 13:00:00,301,6,5,14.51636218,East,Cash,True,Sunny,30.29036336,Average,Negative,57,In Store,301,301,Friday,72.5818109
2023-01-13 14:00:00,302,5,3,16.56170927,North,Online,False,Cloudy,23.74852582,Good,Neutral,22,Phone Order,302,302,Friday,49.68512782
2023-01-13 15:00:00,303,7,5,5.043218775,East,Online,False,Cloudy,20.98401147,Excellent,Neutral,49,Online Order,303,303,Friday,25.21609387
2023-01-13 16:00:00,304,2,4,17.88435028,East,Cash,True,Sunny,30.35922969,Good,Positive,53,Phone Order,304,304,Friday,71.53740113
2023-01-13 17:00:00,305,4,1,7.790345,East,Credit Card,True,Sunny,28.58611589,Excellent,Neutral,42,In Store,305,305,Friday,7.790345
2023-01-13 18:00:00,306,7,5,13.28104047,East,Online,True,Rainy,26.06779287,Excellent,Negative,18,In Store,306,306,Friday,66.40520235
2023-01-13 19:00:00,307,8,5,11.23696251,East,Credit Card,True,Rainy,25.45417174,Average,Negative,30,In Store,307,307,Friday,56.18481255
2023-01-13 20:00:00,308,7,1,15.79480725,North,Online,True,Rainy,23.25221414,Poor,Negative,27,Online Order,308,308,Friday,15.79480725
2023-01-13 21:00:00,309,3,3,10.56742422,South,Cash,False,Cloudy,27.154342182855554,Poor,Positive,34,Online Order,309,309,Friday,31.70227267
2023-01-13 22:00:00,310,3,1,18.04644765,South,Credit Card,True,Cloudy,34.56002042,Good,Neutral,19,Online Order,310,310,Friday,18.04644765
2023-01-13 23:00:00,311,1,5,15.95744541,South,Credit Card,False,Cloudy,22.63572869,Poor,Positive,51,Online Order,311,311,Friday,79.78722707
2023-01-14 00:00:00,312,4,3,14.71569757,South,Credit Card,True,Cloudy,27.154342182855554,Average,Negative,34,In Store,312,312,Saturday,44.1470927
2023-01-14 01:00:00,313,8,3,16.94360893,North,Online,True,Rainy,26.36277584,Good,Neutral,38,In Store,313,313,Saturday,50.8308268
2023-01-14 02:00:00,314,0,1,16.31034552,West,Online,True,Cloudy,27.154342182855554,Good,Negative,50,In Store,314,314,Saturday,16.31034552
2023-01-14 03:00:00,315,3,5,5.539080124,West,Online,False,Cloudy,23.8122092,Good,Neutral,48,Online Order,315,315,Saturday,27.69540062
2023-01-14 04:00:00,316,4,4,10.92101531,North,Cash,True,Cloudy,32.37702313,Poor,Neutral,59,Online Order,316,316,Saturday,43.68406123
2023-01-14 05:00:00,317,0,5,18.96210946,North,Online,False,Cloudy,27.27883406,Poor,Positive,48,In Store,317,317,Saturday,94.8105473
2023-01-14 06:00:00,318,1,2,6.885864035,East,Cash,False,Sunny,28.15108778,Poor,Neutral,33,In Store,318,318,Saturday,13.77172807
2023-01-14 07:00:00,319,7,4,16.05644826,East,Credit Card,False,Rainy,24.57141369,Good,Negative,31,Online Order,319,319,Saturday,64.22579303
2023-01-14 08:00:00,320,3,3,19.61887717,East,Credit Card,True,Rainy,22.72712699,Good,unknown,19,Phone Order,320,320,Saturday,58.85663151
2023-01-14 09:00:00,321,4,4,5.782979436,South,Cash,False,Cloudy,21.28865582,Excellent,Negative,39,In Store,321,321,Saturday,23.13191774
2023-01-14 10:00:00,322,5,3,15.23290821,East,Online,True,Sunny,30.71178711,Excellent,Positive,32,In Store,322,322,Saturday,45.69872463
2023-01-14 11:00:00,323,0,3,12.02231212,West,Cash,False,Rainy,22.94351423,Poor,Negative,22,In Store,323,323,Saturday,36.06693636
2023-01-14 12:00:00,324,7,4,13.68762883,South,Credit Card,True,Rainy,30.35113031,Good,unknown,41,Online Order,324,324,Saturday,54.75051532
2023-01-14 13:00:00,325,3,3,6.280120047,East,Credit Card,False,Cloudy,25.85564669,Poor,Negative,29,In Store,325,325,Saturday,18.84036014
2023-01-14 14:00:00,326,8,3,5.645104278,South,Cash,True,Cloudy,26.23662201,Poor,Negative,59,In Store,326,326,Saturday,16.93531283
2023-01-14 15:00:00,327,0,2,15.00299991,West,Online,True,Rainy,27.03766244,Excellent,Neutral,27,In Store,327,327,Saturday,30.00599982
2023-01-14 16:00:00,328,3,5,17.34964145,East,Online,True,Rainy,25.51562762,Average,Negative,30,In Store,328,328,Saturday,86.74820724
2023-01-14 17:00:00,329,0,5,16.73023002,West,Cash,False,Sunny,21.50929966,Poor,Neutral,36,In Store,329,329,Saturday,83.65115012
2023-01-14 18:00:00,330,7,2,13.15708592,West,Cash,False,Rainy,24.64447715,Average,Positive,34,Phone Order,330,330,Saturday,26.31417184
2023-01-14 19:00:00,331,3,4,6.498002317,West,Online,True,Rainy,29.95601541,Average,Negative,27,Phone Order,331,331,Saturday,25.99200927
2023-01-14 20:00:00,332,2,1,15.32066666,East,Credit Card,False,Cloudy,29.98676602,Good,Positive,34,In Store,332,332,Saturday,15.32066666
2023-01-14 21:00:00,333,4,1,8.628333253,North,Cash,False,Rainy,24.29336461,Good,Negative,16,In Store,333,333,Saturday,8.628333253
2023-01-14 22:00:00,334,7,1,18.66603054,East,Online,False,Cloudy,26.9015394,Poor,Negative,49,In Store,334,334,Saturday,18.66603054
2023-01-14 23:00:00,335,0,2,17.57398039,West,Online,False,Rainy,22.90170842,Excellent,Positive,33,In Store,335,335,Saturday,35.14796079
2023-01-15 00:00:00,336,8,2,15.64074451,East,Credit Card,False,Rainy,23.15558122,Excellent,Negative,59,Online Order,336,336,Sunday,31.28148901
2023-01-15 01:00:00,337,5,3,19.23268934,West,Credit Card,False,Rainy,20.34570633,Poor,Negative,51,Online Order,337,337,Sunday,57.69806801
2023-01-15 02:00:00,338,0,1,5.471327323,North,Credit Card,False,Sunny,33.45119825,Poor,Positive,20,Online Order,338,338,Sunday,5.471327323
2023-01-15 03:00:00,339,4,4,16.04300638,South,Credit Card,True,Cloudy,23.16059998,Excellent,Negative,28,Phone Order,339,339,Sunday,64.1720255
2023-01-15 04:00:00,340,3,4,9.95364169,North,Credit Card,True,Sunny,23.41300815,Average,Neutral,18,In Store,340,340,Sunday,39.81456676
2023-01-15 05:00:00,341,5,1,18.59098829,North,Cash,False,Rainy,24.19402149,Poor,Negative,36,Online Order,341,341,Sunday,18.59098829
2023-01-15 06:00:00,342,6,1,9.00012795,South,Online,True,Sunny,21.91112108,Average,Negative,53,In Store,342,342,Sunday,9.00012795
2023-01-15 07:00:00,343,0,1,15.87284749,East,Cash,True,Cloudy,29.58894325,Poor,unknown,50,In Store,343,343,Sunday,15.87284749
2023-01-15 08:00:00,344,1,2,18.16470529,South,Cash,True,Rainy,21.1271443,Poor,unknown,48,Phone Order,344,344,Sunday,36.32941059
2023-01-15 09:00:00,345,6,2,5.624852276,East,Cash,False,Sunny,22.01303639,Average,Neutral,41,Phone Order,345,345,Sunday,11.24970455
2023-01-15 10:00:00,346,0,2,10.96471369,East,Cash,False,Sunny,29.6713509,Average,unknown,21,Online Order,346,346,Sunday,21.92942739
2023-01-15 11:00:00,347,2,5,16.43463548,West,Cash,False,Cloudy,25.09490931,Excellent,unknown,17,Online Order,347,347,Sunday,82.1731774
2023-01-15 12:00:00,348,1,4,11.82378334,West,Credit Card,False,Sunny,30.6192174,Poor,Positive,47,Phone Order,348,348,Sunday,47.29513337
2023-01-15 13:00:00,349,5,4,9.008789447,South,Credit Card,False,Cloudy,28.36137117,Good,unknown,16,Phone Order,349,349,Sunday,36.03515779
2023-01-15 14:00:00,350,8,3,8.297080232,North,Online,True,Rainy,23.8403176,Good,Neutral,56,In Store,350,350,Sunday,24.8912407
2023-01-15 15:00:00,351,2,2,6.972774004,South,Cash,False,Rainy,29.76241926,Poor,Positive,30,In Store,351,351,Sunday,13.94554801
2023-01-15 16:00:00,352,6,5,17.8569434,East,Online,True,Sunny,21.7441052,Poor,Negative,39,Online Order,352,352,Sunday,89.28471699
2023-01-15 17:00:00,353,3,5,13.63033105,West,Credit Card,False,Rainy,28.04615575,Poor,Negative,29,Online Order,353,353,Sunday,68.15165524
2023-01-15 18:00:00,354,4,4,6.145774175,South,Credit Card,True,Rainy,26.55722158,Average,Positive,38,Phone Order,354,354,Sunday,24.5830967
2023-01-15 19:00:00,355,8,2,10.73870485,South,Credit Card,False,Sunny,24.01810374,Good,Negative,29,Online Order,355,355,Sunday,21.47740971
2023-01-15 20:00:00,356,2,3,10.51600476,West,Cash,False,Rainy,29.06007497,Good,Neutral,45,In Store,356,356,Sunday,31.54801429
2023-01-15 21:00:00,357,3,2,7.726087861,West,Cash,False,Sunny,27.154342182855554,Good,Negative,28,Phone Order,357,357,Sunday,15.45217572
2023-01-15 22:00:00,358,3,1,11.53261438,West,Credit Card,False,Cloudy,27.154342182855554,Poor,Positive,28,In Store,358,358,Sunday,11.53261438
2023-01-15 23:00:00,359,0,2,9.981490481,East,Online,False,Cloudy,29.11644153,Average,Neutral,20,Phone Order,359,359,Sunday,19.96298096
2023-01-16 00:00:00,360,2,1,10.12705558,West,Online,False,Cloudy,26.07058811,Poor,Negative,28,Phone Order,360,360,Monday,10.12705558
2023-01-16 01:00:00,361,5,1,16.08539837,North,Credit Card,True,Sunny,23.3781065,Excellent,Neutral,31,In Store,361,361,Monday,16.08539837
2023-01-16 02:00:00,362,1,3,8.348950783,South,Online,False,Sunny,23.85644134,Excellent,Positive,32,Online Order,362,362,Monday,25.04685235
2023-01-16 03:00:00,363,1,4,14.62789938,West,Credit Card,True,Rainy,27.19182467,Good,Negative,34,Online Order,363,363,Monday,58.51159753
2023-01-16 04:00:00,364,6,2,13.55974436,West,Online,False,Rainy,25.50916552,Poor,Negative,31,Online Order,364,364,Monday,27.11948872
2023-01-16 05:00:00,365,6,1,13.52138769,East,Credit Card,True,Rainy,33.70721784,Excellent,Neutral,30,Online Order,365,365,Monday,13.52138769
2023-01-16 06:00:00,366,1,2,14.94511019,East,Online,True,Rainy,25.52443201,Excellent,Negative,54,In Store,366,366,Monday,29.89022038
2023-01-16 07:00:00,367,5,4,13.22573054,South,Cash,True,Rainy,25.60166887,Poor,Negative,53,Phone Order,367,367,Monday,52.90292217
